event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,9.248033165931702e-06,,,,,False,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,2026-04-09T10:21:47.864299+00:00
2,evaluation,1,0.25011019204976037,1736,34720,20.0,0.8776755368744489,False,,2026-04-09T10:21:48.114412+00:00
3,evaluation,2,0.6731767230085097,14053,14053,1.0,1.683710006403271,False,,2026-04-09T10:21:48.537473+00:00
4,evaluation,3,1.0041593350470066,9275,9275,1.0,1.3416491349926218,False,,2026-04-09T10:21:48.868455+00:00
5,evaluation,4,1.31933139503235,8064,8064,1.0,1.2375429919920862,False,,2026-04-09T10:21:49.183628+00:00
6,evaluation,5,1.5364442870486528,1761,5141,2.9193639977285635,0.751380269182846,False,,2026-04-09T10:21:49.400740+00:00
7,evaluation,6,1.7569793270085938,2309,2309,1.0,0.7678025953355245,False,,2026-04-09T10:21:49.621276+00:00
8,evaluation,7,2.4363145420211367,28443,28443,1.0,3.092642892355798,False,,2026-04-09T10:21:50.300612+00:00
9,evaluation,8,2.679607930011116,1877,37540,20.0,0.8950189186143689,False,,2026-04-09T10:21:50.543904+00:00
10,evaluation,9,3.0530311440234073,7549,150980,20.0,1.4857055779721122,False,,2026-04-09T10:21:50.917327+00:00
11,evaluation,10,3.380710923054721,5479,109580,20.0,1.3138828855881002,False,,2026-04-09T10:21:51.245008+00:00
12,evaluation,11,3.6286770390579477,1890,37800,20.0,0.9128932208404876,False,,2026-04-09T10:21:51.492973+00:00
13,evaluation,12,3.856599963037297,1768,15832,8.95475113122172,0.8066120372677688,False,,2026-04-09T10:21:51.720897+00:00
14,evaluation,13,4.143735661054961,2511,50220,20.0,1.0600088559731375,False,,2026-04-09T10:21:52.008032+00:00
15,evaluation,14,4.656369281001389,16825,17069,1.0145022288261516,2.11715405760624,False,,2026-04-09T10:21:52.520666+00:00
16,evaluation,15,4.895203502033837,1445,28900,20.0,0.8432298740081023,False,,2026-04-09T10:21:52.759499+00:00
17,evaluation,16,5.316896447038744,8330,166600,20.0,1.5947459608170902,False,,2026-04-09T10:21:53.181193+00:00
18,evaluation,17,5.8340524160303175,18543,18543,1.0,2.245863232470583,False,,2026-04-09T10:21:53.698348+00:00
19,evaluation,18,6.179264777048957,9527,9527,1.0,1.401848706707824,False,,2026-04-09T10:21:54.043561+00:00
20,evaluation,19,6.477373355010059,6850,6850,1.0,1.1661625886627007,False,,2026-04-09T10:21:54.341671+00:00
21,evaluation,20,6.872593469044659,10382,40661,3.916490078982855,1.5739358041755622,False,,2026-04-09T10:21:54.736889+00:00
