event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,7.246999302878976e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 population_size=22 generations=14 mutation_prob=0.14 workers=56,2026-04-28T14:26:59.333239+00:00
2,evaluation,1,5.564129459002288,457,10983,24.032822757111596,11.53708087991829,0,False,,2026-04-28T14:27:04.897368+00:00
3,evaluation,2,7.094194454009994,1333,8239,6.1807951987997,10.762121209828862,1,False,,2026-04-28T14:27:06.427433+00:00
4,evaluation,3,9.164272799011087,3525,16426,4.659858156028369,9.38959402759229,3,False,,2026-04-28T14:27:08.497512+00:00
5,evaluation,4,10.29696544300532,406,406,1.0,11.446945784901272,0,False,,2026-04-28T14:27:09.630204+00:00
6,evaluation,5,13.693934220005758,3969,396900,100.0,1.4655044171883171,19,False,,2026-04-28T14:27:13.027173+00:00
7,evaluation,6,17.548663620007574,7988,233103,29.18164747120681,0.020451895576175647,30,False,,2026-04-28T14:27:16.881903+00:00
8,evaluation,7,18.752421319004497,722,722,1.0,11.471628087659791,0,False,,2026-04-28T14:27:18.085660+00:00
9,evaluation,8,20.32827593800903,1664,5739,3.448918269230769,11.589701911235785,0,False,,2026-04-28T14:27:19.661515+00:00
10,evaluation,9,22.00042367199785,412,41200,100.0,11.613924791407285,0,False,,2026-04-28T14:27:21.333662+00:00
11,evaluation,10,27.58879424900806,19810,160232,8.088440181726401,3.8300219014793093,27,False,,2026-04-28T14:27:26.922034+00:00
12,evaluation,11,28.68418301800557,211,217,1.028436018957346,11.435603352469752,0,False,,2026-04-28T14:27:28.017421+00:00
13,evaluation,12,31.716091246998985,9679,9679,1.0,6.93216272060945,7,False,,2026-04-28T14:27:31.049329+00:00
14,evaluation,13,34.06607087999873,6023,6023,1.0,10.246334897994332,2,False,,2026-04-28T14:27:33.399308+00:00
15,evaluation,14,38.10134000900143,5897,558041,94.63133796845854,1.9493046160215188,18,False,,2026-04-28T14:27:37.434578+00:00
