event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.7479993402957916e-05,,,,,,False,numbers=80 max_curves_per_n=260 repeats_per_n=8 population_size=22 generations=12 mutation_prob=0.14 workers=56,2026-05-09T08:35:40.253461+00:00
2,evaluation,1,46.35428605400375,5876,812084,138.20353982300884,75332.63728761488,458,False,,2026-05-09T08:36:26.607732+00:00
3,evaluation,2,92.88233451000997,56898,1760124,30.934725297901508,30600.450423786842,640,False,,2026-05-09T08:37:13.135781+00:00
4,evaluation,3,230.54299939898192,90673,90673,1.0,106883.54516012178,555,False,,2026-05-09T08:39:30.796446+00:00
5,evaluation,4,282.9690552899847,15502,58212,3.7551283705328347,86797.92630513731,427,False,,2026-05-09T08:40:23.222502+00:00
6,evaluation,5,335.3607587819861,193,153993,797.8911917098445,230839.37168712827,0,False,,2026-05-09T08:41:15.614205+00:00
7,evaluation,6,379.7148680090031,11642,1449185,124.479041401821,32116.66593165637,591,False,,2026-05-09T08:41:59.968315+00:00
8,evaluation,7,421.1851113039884,21481,615234,28.640845398258925,28354.51827475961,607,False,,2026-05-09T08:42:41.438559+00:00
9,evaluation,8,474.4187401160016,269,233143,866.7026022304833,230877.47884706475,1,False,,2026-05-09T08:43:34.672189+00:00
10,evaluation,9,599.4289581220073,62765,62765,1.0,113293.47314556094,494,False,,2026-05-09T08:45:39.682406+00:00
11,evaluation,10,697.8411514789914,3619,4753063,1313.3636363636363,117526.76666746428,424,False,,2026-05-09T08:47:18.094600+00:00
12,evaluation,11,771.5412903779943,22777,22777,1.0,164032.50456654222,243,False,,2026-05-09T08:48:31.794739+00:00
13,evaluation,12,918.0024868299952,96559,96559,1.0,105052.97347191395,563,False,,2026-05-09T08:50:58.255936+00:00
14,evaluation,13,974.8927322090021,134,670000,5000.0,233295.37902165976,0,False,,2026-05-09T08:51:55.146180+00:00
15,evaluation,14,1029.7159990479995,117,585000,5000.0,232324.70051979044,0,False,,2026-05-09T08:52:49.969446+00:00
16,evaluation,15,1080.5005274699943,1130,403772,357.3203539823009,205951.38859425674,71,False,,2026-05-09T08:53:40.753975+00:00
17,evaluation,16,1121.742240296997,24347,968743,39.7890089128024,28265.062795172762,632,False,,2026-05-09T08:54:21.995690+00:00
18,evaluation,17,1167.519972952985,6551,45233,6.9047473668142265,146250.26816055388,243,False,,2026-05-09T08:55:07.773422+00:00
19,evaluation,18,1221.3078867289878,408,123805,303.4436274509804,230303.5464096526,4,False,,2026-05-09T08:56:01.561335+00:00
20,evaluation,19,1262.5794389259827,15840,262430,16.567550505050505,37435.90760422633,557,False,,2026-05-09T08:56:42.832914+00:00
21,evaluation,20,1311.7439280140097,2384,212237,89.02558724832215,177860.96286192304,154,False,,2026-05-09T08:57:31.997376+00:00
22,evaluation,21,1359.2350599739875,2432,89611,36.846628289473685,184530.57813387964,131,False,,2026-05-09T08:58:19.488507+00:00
23,evaluation,22,1406.1480413439858,46586,853499,18.320933327609154,31710.285438218907,636,False,,2026-05-09T08:59:06.401489+00:00
