event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.1794967576861382e-05,,,,,,False,numbers=40 max_curves_per_n=130 repeats_per_n=4 population_size=22 generations=18 mutation_prob=0.14 workers=56,2026-05-05T01:28:56.168944+00:00
2,evaluation,1,6.987897692015395,457,10983,24.032822757111596,203356.31893190657,0,False,,2026-05-05T01:29:03.156835+00:00
3,evaluation,2,13.441022909013554,1333,8239,6.1807951987997,195488.15722057712,5,False,,2026-05-05T01:29:09.609961+00:00
4,evaluation,3,19.653415412991308,3525,16426,4.659858156028369,179377.4731070557,17,False,,2026-05-05T01:29:15.822354+00:00
5,evaluation,4,26.342383388022427,406,406,1.0,202677.57426320895,0,False,,2026-05-05T01:29:22.511322+00:00
6,evaluation,5,32.66240366996499,3969,396900,100.0,145043.01726062433,43,False,,2026-05-05T01:29:28.831343+00:00
7,evaluation,6,39.35008044302231,7988,233103,29.18164747120681,109516.31990093928,71,False,,2026-05-05T01:29:35.519019+00:00
8,evaluation,7,46.07092444400769,722,722,1.0,202746.5570847853,0,False,,2026-05-05T01:29:42.239863+00:00
9,evaluation,8,52.80190237698844,1664,5739,3.448918269230769,197701.96661112146,4,False,,2026-05-05T01:29:48.970841+00:00
10,evaluation,9,59.58159134001471,412,41200,100.0,201697.7998028972,1,False,,2026-05-05T01:29:55.750529+00:00
11,evaluation,10,69.09927889500977,19810,160232,8.088440181726401,98610.68379103293,83,False,,2026-05-05T01:30:05.268218+00:00
12,evaluation,11,75.73729315999663,211,217,1.028436018957346,202530.3007467228,0,False,,2026-05-05T01:30:11.906233+00:00
13,evaluation,12,82.27472020196728,9679,9679,1.0,184081.8768383014,14,False,,2026-05-05T01:30:18.443658+00:00
14,evaluation,13,88.8206064979895,6023,6023,1.0,189372.27852585158,10,False,,2026-05-05T01:30:24.989545+00:00
15,evaluation,14,95.87561613501748,5897,558041,94.63133796845854,106020.59186635452,74,False,,2026-05-05T01:30:32.044555+00:00
16,evaluation,15,102.05211000499548,5366,197984,36.896011926947445,142747.3638639858,45,False,,2026-05-05T01:30:38.221049+00:00
17,evaluation,16,107.99966551200487,6687,107256,16.03947958725886,126270.0642688063,57,False,,2026-05-05T01:30:44.168604+00:00
18,evaluation,17,118.77058993699029,23703,189615,7.999620301227693,72483.35755237873,104,False,,2026-05-05T01:30:54.939530+00:00
19,evaluation,18,126.1337918509962,13741,47115,3.4287897532930645,129971.79087907965,56,False,,2026-05-05T01:31:02.302730+00:00
20,evaluation,19,132.67226240999298,464,46400,100.0,201099.6054227205,1,False,,2026-05-05T01:31:08.841202+00:00
21,evaluation,20,140.0847661839798,9046,442677,48.93621490161397,98727.6743553215,80,False,,2026-05-05T01:31:16.253704+00:00
22,evaluation,21,146.1989706410095,331,3055,9.229607250755286,201335.89989782195,0,False,,2026-05-05T01:31:22.367909+00:00
23,evaluation,22,158.17853186500724,27306,27306,1.0,151500.5578368816,47,False,,2026-05-05T01:31:34.347470+00:00
