event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,7.75797525420785e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 population_size=22 generations=14 mutation_prob=0.14 workers=56,2026-04-29T11:29:10.136933+00:00
2,evaluation,1,1.4150786600075662,457,10983,24.032822757111596,2.275147507064558,0,False,,2026-04-29T11:29:11.552009+00:00
3,evaluation,2,2.936157715972513,1333,8239,6.1807951987997,2.2847188718616525,1,False,,2026-04-29T11:29:13.073102+00:00
4,evaluation,3,4.97935898497235,3525,16426,4.659858156028369,2.347557569175325,3,False,,2026-04-29T11:29:15.116290+00:00
5,evaluation,4,6.081614146998618,406,406,1.0,2.2070593087134402,0,False,,2026-04-29T11:29:16.218544+00:00
6,evaluation,5,9.515472161991056,3969,396900,100.0,2.309707572293425,16,False,,2026-04-29T11:29:19.652402+00:00
7,evaluation,6,13.35549018997699,7988,233103,29.18164747120681,2.276677211638396,20,False,,2026-04-29T11:29:23.492420+00:00
8,evaluation,7,14.540736916998867,722,722,1.0,2.225701486604382,0,False,,2026-04-29T11:29:24.677666+00:00
9,evaluation,8,16.094788126007188,1664,5739,3.448918269230769,2.272597886666589,2,False,,2026-04-29T11:29:26.231718+00:00
10,evaluation,9,17.70924150297651,412,41200,100.0,2.328781765136749,0,False,,2026-04-29T11:29:27.846172+00:00
11,evaluation,10,23.036408165993635,19810,160232,8.088440181726401,2.1070494801998874,35,False,,2026-04-29T11:29:33.173339+00:00
12,evaluation,11,24.123375297989696,211,217,1.028436018957346,2.202487161148671,0,False,,2026-04-29T11:29:34.260305+00:00
13,evaluation,12,27.20173886901466,9679,9679,1.0,2.463313183943324,6,False,,2026-04-29T11:29:37.338669+00:00
14,evaluation,13,29.510869418969378,6023,6023,1.0,2.3992465898485054,3,False,,2026-04-29T11:29:39.647799+00:00
15,evaluation,14,33.549706167017575,5897,558041,94.63133796845854,2.2362089955071403,22,False,,2026-04-29T11:29:43.686636+00:00
16,evaluation,15,36.69784503697883,5366,197984,36.896011926947445,2.2221960081266925,17,False,,2026-04-29T11:29:46.834775+00:00
17,evaluation,16,39.73587507096818,6687,107256,16.03947958725886,2.259017956462619,15,False,,2026-04-29T11:29:49.872804+00:00
18,evaluation,17,45.82182141998783,23703,189615,7.999620301227693,2.1255775054833714,36,False,,2026-04-29T11:29:55.958751+00:00
19,evaluation,18,50.00403303198982,13741,47115,3.4287897532930645,2.3425487611766114,19,False,,2026-04-29T11:30:00.140962+00:00
20,evaluation,19,51.74428031599382,464,46400,100.0,2.3478563259168657,0,False,,2026-04-29T11:30:01.881210+00:00
21,evaluation,20,56.0856314249686,9046,442677,48.93621490161397,2.2819846782786373,23,False,,2026-04-29T11:30:06.222561+00:00
22,evaluation,21,57.327385240001604,331,3055,9.229607250755286,2.2373690655368175,0,False,,2026-04-29T11:30:07.464317+00:00
23,evaluation,22,64.13218482001685,27306,27306,1.0,2.8201705304861355,12,False,,2026-04-29T11:30:14.269115+00:00
24,new_best,10,64.13603681401582,19810,160232,8.088440181726401,2.1070494801998874,,True,,2026-04-29T11:30:14.272962+00:00
