event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,8.339004125446081e-06,,,,,,False,numbers=40 max_curves_per_n=130 repeats_per_n=4 swarm_size=18 iterations=16 workers=56,2026-05-05T01:21:55.175057+00:00
2,evaluation,1,6.9689078140072525,1646,1646,1.0,202193.8702313563,1,False,,2026-05-05T01:22:02.143963+00:00
3,evaluation,2,13.628345932011143,486,8025,16.512345679012345,202747.301542493,0,False,,2026-05-05T01:22:08.803401+00:00
4,evaluation,3,20.306544475999544,3041,3496,1.1496218349227227,200206.95198370083,2,False,,2026-05-05T01:22:15.481600+00:00
5,evaluation,4,27.040242300005048,1786,1786,1.0,202872.13806389354,0,False,,2026-05-05T01:22:22.215297+00:00
6,evaluation,5,33.69152201501129,519,7888,15.198458574181117,200026.08521166217,2,False,,2026-05-05T01:22:28.866576+00:00
7,evaluation,6,40.48032737801259,138,13800,100.0,203021.12765178207,0,False,,2026-05-05T01:22:35.655383+00:00
8,evaluation,7,47.30091368799913,770,28561,37.092207792207795,201841.93438301206,1,False,,2026-05-05T01:22:42.475969+00:00
9,evaluation,8,53.78644184600853,11400,17728,1.5550877192982455,156108.79207935568,35,False,,2026-05-05T01:22:48.961495+00:00
10,evaluation,9,60.51457237300929,544,54400,100.0,201649.74154847057,1,False,,2026-05-05T01:22:55.689626+00:00
11,evaluation,10,67.06474044000788,4908,4908,1.0,198529.9762900396,3,False,,2026-05-05T01:23:02.239794+00:00
12,evaluation,11,74.28620853301254,13771,13771,1.0,184338.27386059577,15,False,,2026-05-05T01:23:09.461262+00:00
13,evaluation,12,81.13509331500973,159,15900,100.0,203194.60790800894,0,False,,2026-05-05T01:23:16.310158+00:00
14,evaluation,13,92.52361613301036,27365,27365,1.0,153925.7699970571,45,False,,2026-05-05T01:23:27.698671+00:00
15,evaluation,14,99.31435473100282,120,8956,74.63333333333334,203041.32768777435,0,False,,2026-05-05T01:23:34.489409+00:00
16,evaluation,15,106.04038505200879,379,471,1.2427440633245384,202863.93232106912,0,False,,2026-05-05T01:23:41.215439+00:00
17,evaluation,16,113.69652610301273,15183,26544,1.748271092669433,153686.3368048078,39,False,,2026-05-05T01:23:48.871580+00:00
18,evaluation,17,123.60321963801107,22383,125967,5.6277978823214045,79643.46383265841,98,False,,2026-05-05T01:23:58.778275+00:00
19,evaluation,18,130.25901723001152,1688,1688,1.0,201297.09547260907,1,False,,2026-05-05T01:24:05.434072+00:00
20,new_best,17,130.25911866201204,22383,125967,5.6277978823214045,79643.46383265841,,True,,2026-05-05T01:24:05.434167+00:00
21,step,18,130.26196309301304,,,,,,False,init_best fitness=79643.46383265841,2026-05-05T01:24:05.437012+00:00
22,evaluation,19,136.94308309000917,2766,2766,1.0,202817.93197687512,0,False,,2026-05-05T01:24:12.118137+00:00
23,evaluation,20,149.17380175400467,30000,145790,4.859666666666667,71994.59166270631,106,False,,2026-05-05T01:24:24.348873+00:00
24,new_best,20,149.1771616670012,30000,145790,4.859666666666667,71994.59166270631,,True,,2026-05-05T01:24:24.352211+00:00
25,evaluation,21,161.65871726001205,30000,301282,10.042733333333333,63211.9035067952,113,False,,2026-05-05T01:24:36.833772+00:00
26,new_best,21,161.66229673700582,30000,301282,10.042733333333333,63211.9035067952,,True,,2026-05-05T01:24:36.837345+00:00
27,evaluation,22,168.24540027401235,1584,122137,77.10669191919192,195934.6002567584,5,False,,2026-05-05T01:24:43.420455+00:00
28,evaluation,23,174.9642788820056,7714,260678,33.792844179414054,118733.13739710327,64,False,,2026-05-05T01:24:50.139333+00:00
29,evaluation,24,187.25782431699918,30000,43895,1.4631666666666667,125150.89348438208,68,False,,2026-05-05T01:25:02.432880+00:00
