event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,7.862996426410973e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 population_size=22 generations=14 mutation_prob=0.14 workers=56,2026-05-03T10:55:00.372246+00:00
2,evaluation,1,2.3474260549992323,457,10983,24.032822757111596,901725.435531974,0,False,,2026-05-03T10:55:02.719669+00:00
3,evaluation,2,4.271870274998946,1333,8239,6.1807951987997,901590.111439228,0,False,,2026-05-03T10:55:04.644114+00:00
4,evaluation,3,6.11060326200095,3525,16426,4.659858156028369,801475.8385525752,6,False,,2026-05-03T10:55:06.482847+00:00
5,evaluation,4,8.022144470000057,406,406,1.0,901579.1308671433,0,False,,2026-05-03T10:55:08.394388+00:00
6,evaluation,5,10.809659981998266,3969,396900,100.0,634977.2326048891,16,False,,2026-05-03T10:55:11.181904+00:00
7,evaluation,6,13.93611492900527,7988,233103,29.18164747120681,601638.760305069,18,False,,2026-05-03T10:55:14.308358+00:00
8,evaluation,7,15.913115424002171,722,722,1.0,901603.5381564909,0,False,,2026-05-03T10:55:16.285359+00:00
9,evaluation,8,17.87139179899532,1664,5739,3.448918269230769,901605.3932763513,0,False,,2026-05-03T10:55:18.243636+00:00
10,evaluation,9,19.74615643400466,412,41200,100.0,884892.4338834505,1,False,,2026-05-03T10:55:20.118400+00:00
11,evaluation,10,24.206785110000055,19810,160232,8.088440181726401,368371.33727233304,32,False,,2026-05-03T10:55:24.579029+00:00
12,evaluation,11,26.05212751100771,211,217,1.028436018957346,901566.5992949473,0,False,,2026-05-03T10:55:26.424371+00:00
13,evaluation,12,28.445404422003776,9679,9679,1.0,835067.2818014177,4,False,,2026-05-03T10:55:28.817649+00:00
14,evaluation,13,30.327410515004885,6023,6023,1.0,851555.1831909816,3,False,,2026-05-03T10:55:30.699654+00:00
15,evaluation,14,33.599982023995835,5897,558041,94.63133796845854,601765.9750341484,18,False,,2026-05-03T10:55:33.972226+00:00
16,evaluation,15,36.199197680005454,5366,197984,36.896011926947445,668265.2109996906,14,False,,2026-05-03T10:55:36.571441+00:00
17,evaluation,16,38.67547699500574,6687,107256,16.03947958725886,584853.0529721656,19,False,,2026-05-03T10:55:39.047722+00:00
18,evaluation,17,43.88975086400751,23703,189615,7.999620301227693,385333.5022330211,31,False,,2026-05-03T10:55:44.261995+00:00
19,evaluation,18,47.25738286100386,13741,47115,3.4287897532930645,551700.5891520577,21,False,,2026-05-03T10:55:47.629626+00:00
20,evaluation,19,49.221527786998195,464,46400,100.0,901606.2313193007,0,False,,2026-05-03T10:55:49.593773+00:00
21,evaluation,20,52.75160258200776,9046,442677,48.93621490161397,485064.9696153467,25,False,,2026-05-03T10:55:53.123847+00:00
22,evaluation,21,54.69607826399442,331,3055,9.229607250755286,901594.0988664323,0,False,,2026-05-03T10:55:55.068322+00:00
23,evaluation,22,59.718558121996466,27306,27306,1.0,735652.6874026944,10,False,,2026-05-03T10:56:00.090803+00:00
24,new_best,10,59.72172778900131,19810,160232,8.088440181726401,368371.33727233304,,True,,2026-05-03T10:56:00.093967+00:00
25,step,22,59.72454120799375,,,,,,False,init_best fitness=368371.33727233304,2026-05-03T10:56:00.096780+00:00
26,evaluation,23,64.2534973629954,18876,161491,8.555361305361306,435246.8308563282,28,False,,2026-05-03T10:56:04.625742+00:00
27,evaluation,24,66.26312335599505,6898,6898,1.0,851587.6967416861,3,False,,2026-05-03T10:56:06.635367+00:00
28,evaluation,25,68.1799150470033,1664,1664,1.0,884916.0768309592,1,False,,2026-05-03T10:56:08.552159+00:00
29,evaluation,26,73.04539927300357,26305,26305,1.0,702378.3875306038,12,False,,2026-05-03T10:56:13.417644+00:00
30,evaluation,27,75.86855040800583,8922,108179,12.124971979376822,601649.9346351115,18,False,,2026-05-03T10:56:16.240795+00:00
31,evaluation,28,79.58431155100698,14544,152178,10.463283828382838,518364.55224412936,23,False,,2026-05-03T10:56:19.956556+00:00
32,evaluation,29,82.52759158400295,7650,201556,26.34718954248366,584985.0162413289,19,False,,2026-05-03T10:56:22.899835+00:00
33,evaluation,30,84.41119249300391,2732,42395,15.517935578330894,768130.9504768935,8,False,,2026-05-03T10:56:24.783437+00:00
34,evaluation,31,87.68775052099954,7250,332133,45.81144827586207,501609.4421286065,24,False,,2026-05-03T10:56:28.059995+00:00
35,evaluation,32,90.42303435099893,5246,250305,47.71349599695006,618251.4342924907,17,False,,2026-05-03T10:56:30.795278+00:00
36,evaluation,33,94.25297635700554,13723,233855,17.041098885083436,385003.3163476865,31,False,,2026-05-03T10:56:34.625220+00:00
37,evaluation,34,98.76157637299912,19810,160232,8.088440181726401,451934.97473450773,27,False,,2026-05-03T10:56:39.133822+00:00
38,evaluation,35,103.53787094600557,20777,167559,8.064638783269961,418506.87728621345,29,False,,2026-05-03T10:56:43.910114+00:00
